!MOLECULE
E-CH3OH
!MOLECULAR WEIGHT
32.0
!NUMBER OF ENERGY LEVELS
100
!LEVEL + ENERGIES(cm^-1) + WEIGHT + J, K
459   86   67      3.559e-06      537.071754	130.4
460   86   66      2.351e-07      703.970408	130.4
461   86   65      2.128e-03      860.459265	130.4
462   87   65      1.567e-07       45.843574	152.2
463   87   65      1.650e-09       71.721813	152.2
464   87   71      1.137e-15      122.876929	152.2
465   87   71      8.581e-08      241.057128	152.2
466   87   70      3.268e-04      435.324925	152.2
467   87   86      1.602e-07      453.670906	152.2
468   87   85      8.371e-04      529.866663	152.2
469   87   84      2.173e-06      555.408117	152.2
470   87   83      5.564e-06      723.339266	152.2
471   87   69      3.877e-07      889.272941	152.2
472   87   68      3.896e-03      965.448259	152.2
473   87   67      7.744e-06      990.742660	152.2
474   88   67      3.578e-05      281.956536	167.2
475   88   87      7.469e-14      312.357425	167.2
476   88   87      5.631e-08      358.200999	167.2
477   88   71      3.280e-04      435.234371	167.2
478   88   71      1.121e-06      553.414553	167.2
479   88   71      8.724e-09      708.735387	167.2
480   88   70      2.561e-13      747.682361	167.2
481   88   86      2.278e-03      766.028331	167.2
482   88   85      1.061e-06      842.224167	167.2
483   89   85      8.380e-08       41.110040	192.3
484   89   72      2.937e-04      435.160368	192.3
485   89   88      6.643e-04      524.666201	192.3
486   89   71      4.265e-03      959.900488	192.3
487   90   73      2.956e-04      435.199595	200.4
488   90   73      1.743e-04      522.121939	200.4
489   91   73      1.767e-05      268.744050	228.4
490   91   74      2.529e-04      435.113369	228.4
491   91   89      1.927e-03      752.216497	228.4
492   92   89      3.656e-05      351.236343	240.5
493   92   75      2.528e-04      435.118719	240.5
494   92   90      2.366e-03      834.756169	240.5
495   93   90      4.085e-05      406.791189	283.2
496   93   76      2.024e-04      435.036622	283.2
497   93   92      2.693e-03      890.214289	283.2
498   94   77      2.037e-04      435.074353	293.4
499   94   77      3.966e-04      869.811514	293.4
500   95   78      1.445e-04      434.991269	354.2
501   95   78      3.610e-04      995.923101	354.2
502   96   79      1.443e-04      435.022337	364.6
503   97   80      7.579e-05      434.893045	425.9
504   97   80      8.820e-05      792.685169	425.9
505   98   81      7.656e-05      434.951838	439.5
!NUMBER OF COLL PARTNERS
1
!COLLISIONS BETWEEN
1 E-CH3OH coll with p-H2 from Pottage et al. (2004)
!NUMBER OF COLL TRANS
